gisId,municipality,sourceLayer,sourceCrs,parkNameEn,parkNameAr,parkType,parkAreaSqm,roadNameEn,roadNameAr,yearOpen,xCoord,yCoord,latitude,longitude
ADM_0001,ADM,PARK_Abu_Dhabi,EPSG:32640,Khalidiya Public Park,حديقة الخالدية العامة,District,66768.25610352,Al Khaleej Al Arabi St,شارع الخَلِيج العَرَبي,1974-01-01 00:00:00+00:00,230911.81084638,2708722.30098517,24.468880970170986,54.34519799330577
ADM_0002,ADM,PARK_Abu_Dhabi,EPSG:32640,Heritage Garden,حديقة التراث,District,91659.75878906,Corniche St,شارع الكورنيش,2006-01-01 00:00:00+00:00,233847.41605754,2712973.76687372,24.50738417296869,54.373191805138234
ADM_0003,ADM,PARK_Abu_Dhabi,EPSG:32640,Old Post office Park,حديقة البريد القديم,Neighbourhood,7910.64257813,Al Zahiyah St,شارع الزَّاهِيَة,1983-01-01 00:00:00+00:00,234346.64774514,2712019.43185675,24.499204893141712,54.3785469740833
ADM_0004,ADM,PARK_Abu_Dhabi,EPSG:32640,Hazza Park,حديقة هزاع,Neighbourhood,15082.94293213,Zayn Al ʻAbideen St,شارع زَين العَابِدين,1984-01-01 00:00:00+00:00,234126.71305641,2711725.99747742,24.496572081333532,54.376457840471
ADM_0005,ADM,PARK_Abu_Dhabi,EPSG:32640,Formal Park,الحديقة الرسمية,District,86487.69525146,Al Falki St,شارع الفَالكي,2005-01-01 00:00:00+00:00,232610.18347936,2711704.29627169,24.496186214632385,54.36141144461938
ADM_0006,ADM,PARK_Abu_Dhabi,EPSG:32640,Recreation Park,حديقة النزهة,Neighbourhood,35099.79156494,Shk. Zayed Bin Sultan St,شارع الشيخ زايد بن سلطان,2006-01-01 00:00:00+00:00,232957.25359094,2711957.96712841,24.498514457708136,54.364835551625006
ADM_0007,ADM,PARK_Abu_Dhabi,EPSG:32640,Capital Park,حديقة العاصمة,District,51873.62072754,Khalifa Bin Zayed The First St,شارع خليفة بن زايد الأول,1976-01-01 00:00:00+00:00,232820.58493692,2711304.8035043,24.49247577331041,54.363656170238606
ADM_0008,ADM,PARK_Abu_Dhabi,EPSG:32640,Lake Park,حديقة البحيرة,District,103343.65026855,Al Marakib St,شارع المَراكِب,2005-01-01 00:00:00+00:00,232089.69837376,2711344.71979525,24.492783941347586,54.35653102543824
ADM_0009,ADM,PARK_Abu_Dhabi,EPSG:32640,Lake Park,حديقة البحيرة,District,103343.65026855,Al Marakib St,شارع المَراكِب,2005-01-01 00:00:00+00:00,232089.69837376,2711344.71979525,24.492783941347586,54.35653102543824
ADM_0010,ADM,PARK_Abu_Dhabi,EPSG:32640,Urban,حديقة المدينة,District,41484.42816162,Corniche St,شارع الكورنيش,2005-01-01 00:00:00+00:00,231569.07833836,2710845.10132199,24.488179730379564,54.351358424418905
ADM_0011,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park 1,حديقة سكنية رقم 1,Neighbourhood,380.13317871,Al Hisn St,شارع الحِصِن,2011-01-01 00:00:00+00:00,231657.11303158,2710443.78368988,24.484534189171924,54.35232731972165
ADM_0012,ADM,PARK_Abu_Dhabi,EPSG:32640,Family Park B,حديقة العائلة - ب,District,56224.63452148,Khalid Bin Al Waleed St,شارع خالد بن الوليد,2005-01-01 00:00:00+00:00,231326.52621003,2710362.60072292,24.483649360160786,54.34906075105477
ADM_0013,ADM,PARK_Abu_Dhabi,EPSG:32640,Family Park A,حديقة العائلة - أ,District,107114.77459717,Hamdan Bin Mohammed St,شارع حمدان بن محمد,2004-01-01 00:00:00+00:00,231188.41109655,2709865.95323749,24.479328518836905,54.34765033612049
ADM_0014,ADM,PARK_Abu_Dhabi,EPSG:32640,ABELA Park,حديقة أبيلا,District,7066.56170654,Al Mireejib St,شارع المِرِيجِب,1982-01-01 00:00:00+00:00,231130.16794756,2709474.87302104,24.475669527380965,54.34731093108529
ADM_0015,ADM,PARK_Abu_Dhabi,EPSG:32640,Al Sajiy park,حديقة السجي,Neighbourhood,12804.01953125,Corniche St,شارع الكورنيش,2006-01-01 00:00:00+00:00,230221.28632894,2708977.11265735,24.470954588806052,54.338204746611524
ADM_0016,ADM,PARK_Abu_Dhabi,EPSG:32640,Al Boom Park,حديقة البوم,Neighbourhood,22626.13018799,Nadd Al Shiba St,شارع ند الشِّبا,2006-01-01 00:00:00+00:00,229866.17029529,2708742.2900186,24.468926597754315,54.334940922655306
ADM_0017,ADM,PARK_Abu_Dhabi,EPSG:32640,W45,حديقة غرب 45,Neighbourhood,18761.93157959,Al Maqar St,شارع المَقَر,1981-01-01 00:00:00+00:00,229586.2419126,2708461.35367869,24.466290265933598,54.33230647596864
ADM_0018,ADM,PARK_Abu_Dhabi,EPSG:32640,AL Nawfal park,حديقة النوفل,Neighbourhood,11635.03363037,Corniche St,شارع الكورنيش,2006-01-01 00:00:00+00:00,229491.39155931,2708527.10191312,24.46698322706621,54.33152228042701
ADM_0019,ADM,PARK_Abu_Dhabi,EPSG:32640,Bainunah Park,حديقة بينونة,District,50228.7354126,Al Ahkam St,شارع الأَحْكَام,2019-01-01 00:00:00+00:00,229170.91689677,2707823.64771673,24.460446969218594,54.32814606867679
ADM_0020,ADM,PARK_Abu_Dhabi,EPSG:32640,Public Park,حديقة عامة,Neighbourhood,7727.46002197,Al Rumouz St,شارع الرُّمُوز,2010-01-01 00:00:00+00:00,229026.28659285,2707956.89585155,24.461617436324662,54.32685211279675
ADM_0021,ADM,PARK_Abu_Dhabi,EPSG:32640,Children and Woman Garden,حديقة النساء والأطفال-حديقة الشيخة فاطمة,Neighbourhood,45426.55194092,Al Bateen St,شارع البطين,1978-01-01 00:00:00+00:00,230127.45921682,2708544.80532848,24.467074767223572,54.3376991573352
ADM_0022,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park No. W10,حديقة سكنية رقم W10,Neighbourhood,1997.65960693,Jabal Houq St,شارع جَبَل حُوق,2011-01-01 00:00:00+00:00,230409.3884413,2708725.07473034,24.46881380991897,54.34034992458874
ADM_0023,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park 4,حديقة سكنية رقم 4,Neighbourhood,599.74609375,Al Dabbas St,شارع الدَّبَّاس,2011-01-01 00:00:00+00:00,231383.54382662,2708427.99733175,24.466300393461495,54.350011398161314
ADM_0024,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park 6,حديقة سكنية رقم 6,Neighbourhood,600.13873291,Al Dabbas St,شارع الدَّبَّاس,2011-01-01 00:00:00+00:00,231208.82818571,2708463.1293742,24.466587122537177,54.34828259006621
ADM_0025,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park 5,حديقة سكنية رقم 5,Neighbourhood,399.68121338,Al Dabbas St,شارع الدَّبَّاس,2011-01-01 00:00:00+00:00,231310.6685,2708502.3922,24.46695898126285,54.34927901561203
ADM_0026,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park 7,حديقة سكنية رقم 7,Neighbourhood,599.94116211,Al Dabbas St,شارع الدَّبَّاس,2011-01-01 00:00:00+00:00,231316.19052383,2708335.93690421,24.465458180283573,54.34936492017524
ADM_0027,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park 3,حديقة سكنية رقم 3,Neighbourhood,300.0859375,Al Dabbas St,شارع الدَّبَّاس,2011-01-01 00:00:00+00:00,231480.41283001,2708292.29031818,24.46509279295692,54.350991882489055
ADM_0028,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park 15,حديقة سكنية رقم 15,Neighbourhood,2566.06555176,Al Falah St,شارع الفلاح,2011-01-01 00:00:00+00:00,231373.13859686,2708059.26111705,24.46299102213883,54.349954347524786
ADM_0029,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park 16,حديقة سكنية رقم 16,Neighbourhood,3227.5581665,Al Mutanami St,شارع المُتَنَامِي,2011-01-01 00:00:00+00:00,231577.64800197,2708241.79423217,24.464678446051842,54.351958134017735
ADM_0030,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park-14,حديقة سكنية رقم 14,Neighbourhood,3813.50421143,Al Qasbah St,شارع القَصْبَاة,2012-01-01 00:00:00+00:00,230967.05260131,2707685.4100243,24.459529259704144,54.34602663979279
ADM_0031,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park 28,حديقة سكنية رقم 28,Neighbourhood,380.12231445,Al Quoz St,شارع القُوز,2012-01-01 00:00:00+00:00,230241.20020221,2707731.22345161,24.459816141130055,54.33888353509705
ADM_0032,ADM,PARK_Abu_Dhabi,EPSG:32640,Al Bateen Park,حديقة البطين,Neighbourhood,4926.97406006,King Abdullah bin Abdulaziz Al Saud St,شارع الملك عبدالله بن عبدالعزيز آل سعود,2020-01-01 00:00:00+00:00,230559.26620095,2707374.78105278,24.45663780644498,54.34201749389297
ADM_0033,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park-29,حديقة سكنية رقم 29,Neighbourhood,379.58825684,Had Al Mishad St,شارع حَد المِشَد,1978-01-01 00:00:00+00:00,231019.02312851,2707240.96112753,24.45552785198021,54.34664284902781
ADM_0034,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park 22,حديقة سكنية رقم 22,Neighbourhood,5864.01965332,Al Hayali St,شارع الهَيَّالي,2012-01-01 00:00:00+00:00,231884.34039502,2707032.15760894,24.45379995257175,54.35520824676865
ADM_0035,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park 19,حديقة سكنية رقم 19,Neighbourhood,219.23565674,Al Mutaqarib St,شارع المتقارب,2010-01-01 00:00:00+00:00,232162.94338363,2707400.74419085,24.45716695348767,54.35788760370182
ADM_0036,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park 21,حديقة سكنية رقم 21,Neighbourhood,432.08764648,Al Mutaqarib St,شارع المتقارب,2011-01-01 00:00:00+00:00,232378.2452,2707104.54455,24.454531765702065,54.36006534405033
ADM_0037,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park 20A,منتزه 20أ,Neighbourhood,256.00335693,Khalifa Bin Shakhbout St,شارع خليفه بن شخبوط,2011-01-01 00:00:00+00:00,232582.41340751,2707096.33653763,24.454492858873195,54.36207921386917
ADM_0038,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park 20,حديقة سكنية رقم 20,Neighbourhood,208.70037842,Khalifa Bin Shakhbout St,شارع خليفه بن شخبوط,2011-01-01 00:00:00+00:00,232657.24506862,2707160.00128849,24.45508220637277,54.36280675448215
ADM_0039,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park 23,حديقة سكنية رقم 23,Neighbourhood,3449.66381836,Al Qurm St,شارع القُرْم,2012-01-01 00:00:00+00:00,232241.93960097,2706610.74618068,24.450047075310945,54.35882020370817
ADM_0040,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park 10,حديقة سكنية رقم 10,Neighbourhood,682.07061768,Al Mu'jizat St,شارع المُعْجِزَات,2011-01-01 00:00:00+00:00,232921.83471781,2708390.71039892,24.466231516358377,54.36518236340882
ADM_0041,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park 17,حديقة سكنية رقم 17,Neighbourhood,258.83074951,Al Fikr St,شارع الفكر,2011-01-01 00:00:00+00:00,232453.9385,2707779.6155,24.460635370746722,54.36068440624982
ADM_0042,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park 8,حديقة سكنية رقم 8,Neighbourhood,420.44641113,Tishalah St,شارع تِشَّالَة,2011-01-01 00:00:00+00:00,231098.18185042,2708886.45818266,24.47038727595042,54.34711181914139
ADM_0043,ADM,PARK_Abu_Dhabi,EPSG:32640,Plant Exhibition Garden,حديقة المعرض النباتي,Neighbourhood,1851.79608154,Al Mawkib St,شارع المَوْكِب,2022-01-12 00:00:00+00:00,233929.80569024,2710943.23044442,24.48944448632825,54.37462928453567
ADM_0044,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park 39,حديقة سكنية رقم 39,Neighbourhood,379.96740723,Al Jali St,شارع الجَالِي,2011-01-01 00:00:00+00:00,233446.9276,2710415.70275,24.48458928990268,54.36997760219076
ADM_0045,ADM,PARK_Abu_Dhabi,EPSG:32640,Delma Park,حديقة دلما,District,21034.94384766,Shk. Zayed Bin Sultan St,شارع الشيخ زايد بن سلطان,2013-01-01 00:00:00+00:00,235466.46798376,2709105.21219982,24.473009470192107,54.390159802729094
ADM_0046,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park-12,حديقة سكنية رقم 12,Neighbourhood,285.62084961,Al Jaleel St,شارع الجَلِيل,2011-01-01 00:00:00+00:00,233809.017308,2708270.71480266,24.465298942292726,54.373949148674846
ADM_0047,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park 41,حديقة سكنية رقم 41,Neighbourhood,380.12322998,Al Niqa St,شارع النِّقَا,2011-01-01 00:00:00+00:00,234677.15706293,2707871.9669802,24.461849873375456,54.382580977011074
ADM_0048,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park 40,حديقة سكنية رقم 40,Neighbourhood,384.11004639,Al Niqa St,شارع النِّقَا,2011-01-01 00:00:00+00:00,234751.15569402,2707790.52916883,24.461127679079055,54.38332535115207
ADM_0049,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park 13,حديقة سكنية رقم 13,Neighbourhood,483.99346924,Al Nabd St,شارع النَّبض,2011-01-01 00:00:00+00:00,233860.57444925,2707239.6295584,24.45600510176573,54.37465032670346
ADM_0050,ADM,PARK_Abu_Dhabi,EPSG:32640,Umm Al emarat Park,حديقة أم الامارات,District,183147.36871338,Mohammed Bin Khalifa St,شارع محمد بن خليفه,2015-01-01 00:00:00+00:00,234522.3509365,2706789.05492088,24.452057667363405,54.38120485061299
ADM_0051,ADM,PARK_Abu_Dhabi,EPSG:32640,Al Nahyan Park,حديقة آل نهيان,Neighbourhood,7514.19592285,Al Sahari St,شارع الصَّحَارِي,2021-01-01 00:00:00+00:00,236089.99308739,2708016.66993464,24.463403534893526,54.396478027536325
ADM_0052,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park 24,حديقة سكنية رقم 24,Neighbourhood,1439.32891846,Mohammed Bin Khalifa St,شارع محمد بن خليفه,2013-01-01 00:00:00+00:00,232958.5889456,2705977.07862457,24.444462916192975,54.365980162150876
ADM_0053,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park 27,حديقة سكنية رقم 27,Neighbourhood,379.49884033,Khalifa Al Mubarak St,شارع خليفة المبارك,2011-01-01 00:00:00+00:00,233421.73903074,2704510.23862044,24.431304754593942,54.3708361520699
ADM_0054,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park 26,حديقة سكنية رقم 26,Neighbourhood,4622.89465332,Al Matla St,شارع المَطْلَع,2012-01-01 00:00:00+00:00,233885.24215054,2704890.55084528,24.43482201669536,54.3753582734425
ADM_0055,ADM,PARK_Abu_Dhabi,EPSG:32640,Al Khaleej Al Arabi Park-Picnic-1,منتزه -1 - الخليج العربي,District,60370.13684082,Al Khaleej Al Arabi St,شارع الخَلِيج العَرَبي,2005-01-01 00:00:00+00:00,235002.63193412,2704356.98546051,24.43021730556622,54.3865922192295
ADM_0056,ADM,PARK_Abu_Dhabi,EPSG:32640,Al Khaleej Al Arabi Park-Picnic-2,منتزه - 2 - الخليج العربي,District,61736.35821533,Al Khaleej Al Arabi St,شارع الخَلِيج العَرَبي,2005-01-01 00:00:00+00:00,235765.85512048,2704121.44555536,24.428228108495254,54.39401359577737
ADM_0057,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park 49,حديقة سكنية رقم 49,Neighbourhood,3039.84344482,Hadab St,شارع حَداب,2010-01-01 00:00:00+00:00,238007.2671306,2703538.99360343,24.423306955499005,54.41618008086506
ADM_0058,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park 32,حديقة سكنية رقم 32,Neighbourhood,379.56604004,Mohammed Bin Ablan Al Mazrouei St,شارع محمد بن عبلان المزروعي,2011-01-01 00:00:00+00:00,236810.0376989,2704063.97234931,24.42785525734005,54.40430911266633
ADM_0059,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park 31,حديقة سكنية رقم 31,Neighbourhood,327.5602417,Al Qayhawan St,شارع القيحوان,2011-01-01 00:00:00+00:00,237540.0595,2704296.9375,24.4300804990222,54.41146020763295
ADM_0060,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park 25,حديقة سكنية رقم 25,Neighbourhood,1808.90307617,Al Amjad St,شارع الأمجَاد,2011-01-01 00:00:00+00:00,235400.26601452,2706349.50030108,24.448244801175118,54.390001034240164
ADM_0061,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park 42,حديقة سكنية رقم 42,Neighbourhood,576.03479004,Al Finjan St,شارع الفُنْجَان,2011-01-01 00:00:00+00:00,236523.68644131,2706298.00647369,24.447963225419123,54.40107384883863
ADM_0062,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park 43,حديقة سكنية رقم 43,Neighbourhood,2726.37188721,Al Sad St,شارع السَّدُّ,2011-01-01 00:00:00+00:00,236716.56699469,2706083.05039508,24.446063335078495,54.40301187101942
ADM_0063,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park 30,حديقة سكنية رقم 30,Neighbourhood,22178.765625,Jabir Bin Hayyan St,شارع جَابِر بن حَيَّان,2011-01-01 00:00:00+00:00,235511.60988761,2705806.3621876,24.443350868378875,54.39118467290557
ADM_0064,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park 33,حديقة سكنية رقم 33,Neighbourhood,482.19439697,Anwan Street St,شارع أَنْوَان,2011-01-01 00:00:00+00:00,236021.13500207,2705327.84959275,24.43912485779472,54.39630422316437
ADM_0065,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park 34,حديقة سكنية رقم 34,Neighbourhood,380.12512207,Al Masarrat St,شارع المسرات,2011-01-01 00:00:00+00:00,236133.79791105,2705212.08807497,24.438099503860965,54.39743240679688
ADM_0066,ADM,PARK_Abu_Dhabi,EPSG:32640,Dolphin Park (Pocket Park 50),حديقة الدولفين (حديقة سكنية رقم 50),Neighbourhood,380.96502686,Shk. Zayed Bin Sultan St,شارع الشيخ زايد بن سلطان,2011-01-01 00:00:00+00:00,237042.36104889,2706811.0637878,24.452680699024633,54.406090341377414
ADM_0067,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park 44,حديقة سكنية رقم 44,Neighbourhood,379.74285889,Al Ta‘awun St,شارع التَّعاوُن,2011-01-01 00:00:00+00:00,237304.07454983,2705153.99959005,24.437773511769404,54.408976545526684
ADM_0068,ADM,PARK_Abu_Dhabi,EPSG:32640,Al-Mashab Garden,حديقة المسحاب,Neighbourhood,677.2946167,Shk. Rashid Bin Saeed St,شارع الشيخ راشد بن سعيد,2021-01-01 00:00:00+00:00,238435.11163966,2704323.82444796,24.430474041544137,54.42027649123543
ADM_0069,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park 46,حديقة سكنية رقم 46,Neighbourhood,382.05767822,Al Jazzay St,شارع الجَزّاي,2011-01-01 00:00:00+00:00,239472.93736936,2704529.09186491,24.43250004787936,54.430465891522765
ADM_0070,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park 47,حديقة سكنية رقم 47,Neighbourhood,378.03399658,Randah St,شارع رَنْدَة,2011-01-01 00:00:00+00:00,240331.69131829,2705086.23270184,24.437670541086042,54.43882737385327
ADM_0071,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park 48,حديقة سكنية رقم 48,Neighbourhood,224.00921631,Inmayl St,شارع إنْمَيْل,2011-01-01 00:00:00+00:00,240242.4242,2705603.5911,24.442323600130962,54.4378532085781
ADM_0072,ADM,PARK_Abu_Dhabi,EPSG:32640,Zafarana Park,حديقة الزعفرانة,District,121444.90032959,Shk. Rashid Bin Saeed St,شارع الشيخ راشد بن سعيد,1981-01-01 00:00:00+00:00,240537.36772392,2704146.92085905,24.42897431057477,54.441124236475005
ADM_0073,ADM,PARK_Abu_Dhabi,EPSG:32640,Al Khaleej Al Arabi Park-Picnic-4,منتزه - 4 - الخليج العربي,Neighbourhood,20673.48370361,Al Khaleej Al Arabi St,شارع الخَلِيج العَرَبي,2005-01-01 00:00:00+00:00,238744.63953379,2703182.60028143,24.420234361835643,54.42353074616871
ADM_0074,ADM,PARK_Abu_Dhabi,EPSG:32640,Al QALA-ID Park-2,حديقة القلائد-2,Neighbourhood,7502.67034912,Al Qiyadah St,شارع القيادة,2022-05-13 00:00:00+00:00,241327.75803384,2703160.77302977,24.420491533964277,54.448994589876555
ADM_0075,ADM,PARK_Abu_Dhabi,EPSG:32640,Al QALA-ID Park-1,حديقة القلائد-1,Neighbourhood,4126.11499023,Al Qala-id St,شارع القَلائِد,2022-05-13 00:00:00+00:00,241274.03606864,2703044.80861062,24.419407208804557,54.448486320959596
ADM_0076,ADM,PARK_Abu_Dhabi,EPSG:32640,Old Airport Park,حديقة المطار القديم,District,100154.4151001,Saif Ghobash St,شارع سيف غُباش,1981-01-01 00:00:00+00:00,242363.64877086,2702999.71889766,24.4192111982102,54.45920141950378
ADM_0077,ADM,PARK_Abu_Dhabi,EPSG:32640,Al Khaleej Al Arabi Park-Picnic5,منتزه 5 الخليج العربي,District,160378.58349609,Al Khaleej Al Arabi St,شارع الخَلِيج العَرَبي,2005-01-01 00:00:00+00:00,242767.84897639,2701778.08186833,24.408342828225052,54.46346531690439
ADM_0078,ADM,PARK_Abu_Dhabi,EPSG:32640,Khalifa Park,حديقة خليفة,District,322708.38879395,Al Kahramani St,شارع الكَهْرَمانِي,2007-01-01 00:00:00+00:00,243404.35646226,2703665.51779939,24.425498524074744,54.469475233870135
ADM_0079,ADM,PARK_Abu_Dhabi,EPSG:32640,Officers Club Garden,حديقة نادي الضباط,District,141519.76068115,Al Riyoum St,شارع الرِّيُوم,1993-01-01 00:00:00+00:00,244067.00422079,2701374.06413221,24.40476504851433,54.47645642404408
ADM_0080,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park,حديقة سكنية,Neighbourhood,1697.7713623,Road-12,0,2018-01-01 00:00:00+00:00,237749.37310701,2712449.2260715,24.503668174445902,54.41202031465069
ADM_0081,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park no. 2,حديقة سكنية رقم 2,Neighbourhood,1238.18707275,Al ?Oud St,شارع العُود,2018-01-01 00:00:00+00:00,237524.85481731,2711879.34709755,24.498483122886917,54.409924949841894
ADM_0082,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park no. 3,حديقة سكنية رقم 3,Neighbourhood,8538.46612549,Road-29,0,2018-01-01 00:00:00+00:00,237673.22593755,2711852.15155046,24.498314631648316,54.411359038210016
ADM_0083,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park no. 1,حديقة سكنية رقم 1,Neighbourhood,1894.00354004,Al ?Oud St,شارع العُود,2018-01-01 00:00:00+00:00,237740.84222624,2711688.93539902,24.49682026848359,54.41208715328333
ADM_0084,ADM,PARK_Abu_Dhabi,EPSG:32640,Rabdan Park,حديقة ربدان,Neighbourhood,21070.41265869,Al Dheed St,شارع الذِّيد,1990-01-01 00:00:00+00:00,246798.24610457,2701677.26921002,24.407977191787857,54.50316629766858
ADM_0085,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park,حديقة سكنية,Neighbourhood,600.06658936,Al Deerah St,شارع الدِّيْرَة,2015-11-01 00:00:00+00:00,247310.34251695,2701986.75636837,24.410852933694766,54.50815750339759
ADM_0086,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park,حديقة سكنية,Neighbourhood,5845.19744873,Al Surour St,شارع السُّرُور,2015-01-01 00:00:00+00:00,245627.07470781,2700611.89492959,24.398177178981992,54.49183226501877
ADM_0087,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park,حديقة سكنية,Neighbourhood,4941.24804688,Al Hamoul St,شارع الحَامول,2015-01-01 00:00:00+00:00,246083.58823641,2700515.29148889,24.397386322635626,54.49632328046117
ADM_0088,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park,حديقة سكنية,Neighbourhood,385.15002441,Al Badir St,شارع البادر,2015-11-01 00:00:00+00:00,246803.73623665,2699950.08086055,24.39238528019861,54.503520837050324
ADM_0089,ADM,PARK_Abu_Dhabi,EPSG:32640,Boat Park,حديقة المراكب  (حديقة مفتوحة),Neighbourhood,5448.08172607,Bawabat Abu Dhabi St,شارع بَوَّابة أبوظبي,2021-01-01 00:00:00+00:00,248279.90871539,2700033.11884754,24.39335668564833,54.518051294789856
ADM_0090,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park,حديقة سكنية,Neighbourhood,1347.93859863,Al Midaweer St,شارع المِدَاوِير,2015-01-01 00:00:00+00:00,250960.65281667,2695101.508,24.34934815350951,54.54537134227948
ADM_0091,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park,حديقة سكنية,Neighbourhood,1189.04089355,Al Shireen St,شارع الشرين,2016-01-01 00:00:00+00:00,250665.49334167,2695985.292625,24.357275150376083,54.542305866926206
ADM_0092,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park,حديقة سكنية,Neighbourhood,1133.11816406,Al Sahafah St,شارع الصَّحَافة,2016-01-01 00:00:00+00:00,251117.99282302,2693734.13334911,24.33699372484701,54.54708876448132
ADM_0093,ADM,PARK_Abu_Dhabi,EPSG:32640,Al sroor  Park,حديقة السرور ( حديقة مسورة),Neighbourhood,19662.57336426,Al Dhari St,شارع الذاري,2016-11-01 00:00:00+00:00,250142.46483154,2693128.6761336,24.33137940717903,54.53761447590952
ADM_0094,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park,حديقة سكنية,Neighbourhood,730.70550537,Al Tajdeef St,شارع التجديف,2016-01-01 00:00:00+00:00,251300.38503269,2695641.71259387,24.35425266439923,54.54860951906051
ADM_0095,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park,حديقة سكنية,Neighbourhood,507.1940918,Al Hudhoudh St,شارع الحظوظ,2015-11-01 00:00:00+00:00,249854.88996008,2693135.59422638,24.33139594706132,54.53477985893075
ADM_0096,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park,حديقة سكنية,Neighbourhood,288.57006836,Al Mawaseel St,شارع المَوَاصِيل,2016-01-01 00:00:00+00:00,251727.40711667,2691818.90075,24.31983128477902,54.553468232686065
ADM_0097,ADM,PARK_Abu_Dhabi,EPSG:32640,Al Angham Park,حديقة الأنغام ( حديقة مسورة),Neighbourhood,14126.89746094,Al Sahirah St,شارع الساهرة,2016-01-01 00:00:00+00:00,251878.24334479,2689342.39820902,24.29751796435667,54.55536293217073
ADM_0098,ADM,PARK_Abu_Dhabi,EPSG:32640,Oasis  Park,حديقة الواحة,Neighbourhood,12302.79119873,Al Khafi St,شارع الخافي,2016-03-01 00:00:00+00:00,252667.66414236,2689111.28641671,24.295529332321887,54.56317623678089
ADM_0099,ADM,PARK_Abu_Dhabi,EPSG:32640,Jouri Park,حديقة الجوري  (حديقة مفتوحة),Neighbourhood,14094.26049805,Al Dahman St,شارع الدهمان,2013-01-01 00:00:00+00:00,255514.6131732,2702543.20996235,24.417141484489544,54.588926612952314
ADM_0100,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park,حديقة سكنية,Neighbourhood,3534.89111328,Al Tashkeel St,شارع التشكيل,2016-03-05 00:00:00+00:00,255585.74582983,2704499.72272569,24.434854835052054,54.58924294039995
